"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"70 to 79yo","ceasefire","months 1 to 3","measles",0,0,0,0.547066195736817,0,2.19165630904767,0.548722560263558,0,2.19829203575387,"infections - epidemic",14216,15890,30106,0,1.835081701322e-05,1.835081701322e-05,1,0.999981649182987,0.999981649182987,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.0727012724297778,0,0.291255799824943,0.0729213916943933,0,0.292137641508449
"70 to 79yo","ceasefire","months 1 to 3","colorectal cancer",3.31079033040267,1.71522872538933,5.15565843619933,3.40635463547361,1.70317731773681,5.36698898961249,0,0,1.46996187048801,"NCDs",14216,15890,30106,0.000110277021191789,0.000114262937620408,0,0.999889722978808,0.99988573706238,1,0.997226003133333,0.990219370777213,0.993217480059468,0.439980886489052,0.227941905048545,0.685150958779638,0.452680714465387,0.226340357232693,0.713235311744882,0,0,0.195347654891743
"70 to 79yo","ceasefire","months 1 to 3","typhoid fever",0,0,0,0.000946845781898429,0,0.0110703327244325,0.000949712567997904,0,0.0111038506178188,"infections - epidemic",14216,15890,30106,0,3.17610443101043e-08,3.17610443101043e-08,1,0.999999968238956,0.999999968238956,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.000125829184247202,0,0.00147116981739891,0.000126210160075794,0,0.00147562411107916
"70 to 79yo","ceasefire","months 1 to 3","chronic kidney disease",15.496892088692,11.7174055368167,19.3761012408807,20.4183234254261,16.3782283926551,24.4683206519049,5.00581609949972,1.19186097607136,9.04821124334176,"NCDs",14216,15890,30106,0.000516176177506145,0.000684913306317677,0.000167408490001993,0.999483823822494,0.999315086693682,0.999832591509998,0.997226003133333,0.990219370777213,0.993217480059468,2.05942860724092,1.55716126995372,2.57494838086816,2.71345242217333,2.17655203990043,3.25166873675573,0.665237959901613,0.158389990452765,1.20244401085391
"70 to 79yo","ceasefire","months 1 to 3","hepatitis A",0,0,0,1.8121014485223e-05,0,0.0002543794345977,1.81758798850883e-05,0,0.000255149624887437,"infections - epidemic",14216,15890,30106,0,6.07852255364379e-10,6.07852255364379e-10,1,0.999999999392148,0.999999999392148,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,2.4081561263711e-06,0,3.38052482850122e-05,2.41544735440467e-06,0,3.39076011894931e-05
"70 to 79yo","ceasefire","months 1 to 3","diphtheria",0,0,0,0.000660690207692489,0,0.00787175779996779,0.000662690594175358,0,0.00789559129669006,"infections - epidemic",14216,15890,30106,0,2.21622267986448e-08,2.21622267986448e-08,1,0.999999977837773,0.999999977837773,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,8.78011091810283e-05,0,0.00104610157377006,8.80669465582767e-05,0,0.00104926887884514
"70 to 79yo","ceasefire","months 1 to 3","traumatic injury",0,0,0,38.3401442748463,34.3293108841639,42.7451974799877,38.4562275850963,34.4332505046689,42.8746180681106,"injuries",14216,15890,30106,0,0.00128608379996967,0.00128608379996967,1,0.99871391620003,0.99871391620003,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,5.09513710707057,4.56212539243936,5.6805378787328,5.11056376737018,4.57593824127825,5.69773697000998
"70 to 79yo","ceasefire","months 1 to 3","RSV",0.508205359376031,0.410823054228415,0.626956199325774,4.4390871537074,0.266303514523521,15.358826659596,3.9463649372344,-0.231755613789165,14.9095001342302,"infections - endemic",14216,15890,30106,1.69274908987895e-05,0.000148904971095325,0.000131977480196535,0.999983072509101,0.999851095028905,0.999868022519803,0.997226003133333,0.990219370777213,0.993217480059468,0.0675369389850666,0.0545955115096565,0.0833180953309151,0.589923645467698,0.0353898751362364,2.0410806770415,0.524444307919229,-0.0307987006810454,1.9813683234267
"70 to 79yo","ceasefire","months 1 to 3","neonatal",0,0,0,0,0,0,0,0,0,"MNH",14216,15890,30106,0,0,0,1,1,1,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0,0,0,0,0,0
"70 to 79yo","ceasefire","months 1 to 3","maternal",0,0,0,0,0,0,0,0,0,"MNH",14216,15890,30106,0,0,0,1,1,1,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0,0,0,0,0,0
"70 to 79yo","ceasefire","months 1 to 3","lung cancer",19.5556019214447,15.0082513471567,24.4918706369547,24.3197877462883,19.1607448245391,29.4887328617454,4.56880040827355,0.913760081654711,10.0612930730024,"NCDs",14216,15890,30106,0.000651365176376802,0.000815784229057331,0.000152793463097057,0.999348634823623,0.999184215770943,0.999847206536903,0.997226003133333,0.990219370777213,0.993217480059468,2.59880276628021,1.99449166917477,3.25479836511178,3.23192975211334,2.5463290188678,3.91884641766838,0.607161630068932,0.121432326013786,1.33707550273876
"70 to 79yo","ceasefire","months 1 to 3","bacterial gastroenteritis",0.218032891180746,0.176253431067909,0.268979990589877,3.47791919278615,0.570855985017714,10.215037711894,3.27129289620771,0.358721091756182,10.0346615929531,"infections - endemic",14216,15890,30106,7.26231967649907e-06,0.000116663502864813,0.000109401183188314,0.999992737680323,0.999883336497135,0.999890598816812,0.997226003133333,0.990219370777213,0.993217480059468,0.0289750467930744,0.0234228486581825,0.0357455600920393,0.462191143766338,0.0758627690914899,1.35750709029394,0.434731953643152,0.0476715249841901,1.33353636524249
"70 to 79yo","ceasefire","months 1 to 3","hepatitis E",0,0,0,0.00454589116560906,0,0.0313375199575162,0.00455965486171717,0,0.031432401265881,"infections - epidemic",14216,15890,30106,0,1.52487610443101e-07,1.52487610443101e-07,1,0.99999984751239,0.99999984751239,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.000604117151895925,0,0.00416453729632569,0.000605946250875525,0,0.00417714635881516
"70 to 79yo","ceasefire","months 1 to 3","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",14216,15890,30106,0,0,0,1,1,1,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0,0,0,0,0,0
"70 to 79yo","ceasefire","months 1 to 3","breast cancer",9.44373024967266,7.03044332209,12.0664346379133,11.4766425073079,8.98128969294932,14.645344493795,1.99636713491953,0.496608740029734,4.50920735946999,"NCDs",14216,15890,30106,0.000314555238158507,0.000384973095064107,6.67641001793663e-05,0.999685444761842,0.999615026904936,0.999933235899821,0.997226003133333,0.990219370777213,0.993217480059468,1.255005721401,0.934296761972234,1.60354479714383,1.52516554670169,1.19355060470961,1.94626388573926,0.265303234008381,0.0659958293553187,0.599242130546294
"70 to 79yo","ceasefire","months 1 to 3","cholera",0,0,0,42.5088306389583,0,572.635327221662,42.6375355739228,0,574.369107978286,"infections - epidemic",14216,15890,30106,0,0.00142591843287052,0.00142591843287052,1,0.998574081567129,0.998574081567129,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,5.64912637819235,0,76.0992312295695,5.66623036416851,0,76.3296385698569
"70 to 79yo","ceasefire","months 1 to 3","ischaemic heart disease",115.359104042464,105.426733051256,126.109200356241,304.938055230843,290.579874354573,319.543790949807,190.797077919424,168.380159394482,213.005420773554,"NCDs",14216,15890,30106,0.0038424234371886,0.0102288580349432,0.00638078788281406,0.996157576562811,0.989771141965057,0.993619212117186,0.997226003133333,0.990219370777213,0.993217480059468,15.3304183581487,14.0104756986815,16.7590309956041,40.5241354708185,38.6160336220546,42.4651356273199,25.3555976383135,22.3765459012144,28.3069311270833
"70 to 79yo","ceasefire","months 1 to 3","polio - vaccine-derived",0,0,0,5.29487800276086,0,37.6217639738637,5.31090942302688,0,37.7356722280481,"infections - epidemic",14216,15890,30106,0,0.000177611663987245,0.000177611663987245,1,0.999822388336013,0.999822388336013,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,0.703652265778717,0,4.99966938784952,0.705782729443406,0,5.01480699840561
"70 to 79yo","ceasefire","months 1 to 3","pertussis",0,0,0,2.8419295941306e-05,0,0.000414149349633861,2.85053416777067e-05,0,0.000415403278860072,"infections - epidemic",14216,15890,30106,0,9.53298345844682e-10,9.53298345844682e-10,1,0.999999999046702,0.999999999046702,0.997226003133333,0.990219370777213,0.993217480059468,0,0,0,3.7767257282432e-06,0,5.50375529122103e-05,3.7881606049953e-06,0,5.5204191339137e-05
"70 to 79yo","ceasefire","months 1 to 3","Influenza, para-influenza",3.32339939730787,2.68656964282948,4.09996828356151,29.0293270211508,1.74148682877935,100.43875831323,25.8071793458939,-1.51556148116047,97.5003959444655,"infections - endemic",14216,15890,30106,0.000110697008626676,0.000973761260215641,0.000863064251588966,0.999889302991373,0.999026238739784,0.999136935748411,0.997226003133333,0.990219370777213,0.993217480059468,0.441656543320536,0.357026321543875,0.544857118680481,3.85779459353233,0.231431423397373,13.3476087309763,3.42959369613943,-0.201407524326237,12.9571209166429
"70 to 79yo","ceasefire","months 1 to 3","other viral gastroenteritis",0.218032891180746,0.176253431067909,0.268979990589877,3.47791919278615,0.570855985017714,10.215037711894,3.27129289620771,0.358721091756182,10.0346615929531,"infections - endemic",14216,15890,30106,7.26231967649907e-06,0.000116663502864813,0.000109401183188314,0.999992737680323,0.999883336497135,0.999890598816812,0.997226003133333,0.990219370777213,0.993217480059468,0.0289750467930744,0.0234228486581825,0.0357455600920393,0.462191143766338,0.0758627690914899,1.35750709029394,0.434731953643152,0.0476715249841901,1.33353636524249
"70 to 79yo","ceasefire","months 1 to 3","rotavirus",0.109016445590372,0.0881267155339548,0.134489995294939,1.73895959639308,0.285427992508856,5.10751885594699,1.63564644810385,0.179360545878091,5.01733079647655,"infections - endemic",14216,15890,30106,3.63115983824952e-06,5.83317514324065e-05,5.47005915941566e-05,0.999996368840162,0.999941668248568,0.999945299408406,0.997226003133333,0.990219370777213,0.993217480059468,0.0144875233965371,0.0117114243290913,0.0178727800460197,0.23109557188317,0.0379313845457449,0.678753545146967,0.217365976821575,0.0238357624920951,0.666768182621244
"70 to 79yo","ceasefire","months 4 to 6","diphtheria",0,0,0,0.00151717032711625,0,0.0207581551781196,0.00152142591717472,0,0.0208163808085773,"infections - epidemic",14216,15890,30106,0,5.08217631037003e-08,5.08217631037003e-08,1,0.999999949178237,0.999999949178237,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0.000201621328705013,0,0.00275861368606678,0.0002021868668695,0,0.00276635146525199
"70 to 79yo","ceasefire","months 4 to 6","traumatic injury",0,0,0,22.9796877133552,20.3271740296121,25.9992369572616,23.0441446361092,20.3841907786027,26.0721635709354,"injuries",14216,15890,30106,0,0.000769767391499784,0.000769767391499784,1,0.9992302326085,0.9992302326085,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,3.05383982746317,2.70133930476903,3.4551168098596,3.06240570182654,2.70891643205953,3.46480824692773
"70 to 79yo","ceasefire","months 4 to 6","colorectal cancer",3.35147415072556,1.71563557715713,5.40624699313468,3.41106502135885,1.70553251067943,5.37441058597819,0,-0.487241313570633,0.974482627141267,"NCDs",14216,15890,30106,0.000111605660001329,0.000114262937620408,0,0.999888394339999,0.99988573706238,1,0.997462544858798,0.991588668999667,0.99437002769517,0.445387481756368,0.227995972803855,0.718452425928426,0.453306691815406,0.226653345907703,0.714221590011482,0,-0.064750963874183,0.129501927748366
"70 to 79yo","ceasefire","months 4 to 6","pertussis",0,0,0,7.40716735742751e-05,0,0.000943775254969172,7.42794410688292e-05,0,0.000946422499329736,"infections - epidemic",14216,15890,30106,0,2.48123297681525e-09,2.48123297681525e-09,1,0.999999997518767,0.999999997518767,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,9.84360752285198e-06,0,0.000125421132686848,9.87121837020709e-06,0,0.000125772932953334
"70 to 79yo","ceasefire","months 4 to 6","diabetes type 1",0.428908894289283,0.179543258074584,0.758071534092686,1.24940172293958,0.396635467599867,2.45913989911917,0.805439722433088,0,2.28705106369889,"NCDs",14216,15890,30106,1.4282867202551e-05,4.18521225004982e-05,2.69049358931774e-05,0.999985717132797,0.999958147877499,0.999973095064107,0.997462544858798,0.991588668999667,0.99437002769517,0.0569989932009637,0.0238600436655197,0.10074240658775,0.166036753397503,0.0527100804436518,0.326802498750641,0.107037307628752,0,0.303933095735961
"70 to 79yo","ceasefire","months 4 to 6","other viral gastroenteritis",0.219059288335391,0.177083150011528,0.270246222925297,3.16619767255638,0.482700979911403,9.85470591289149,2.95669858492247,0.272173775852748,9.67193301143099,"infections - endemic",14216,15890,30106,7.29477697114263e-06,0.000106060437103327,9.87656601321846e-05,0.999992705223029,0.999893939562897,0.999901234339868,0.997462544858798,0.991588668999667,0.99437002769517,0.0291114477985514,0.0235331125045512,0.0359138335161589,0.420765533225869,0.0641475852760278,1.30962151357847,0.392924569257425,0.0361699918231307,1.28533227288802
"70 to 79yo","ceasefire","months 4 to 6","breast cancer",9.59558968154164,7.20167957388052,12.2288907999689,11.1652884129362,8.65656908036709,14.0012320062753,1.50149874181971,0,3.66922540219518,"NCDs",14216,15890,30106,0.00031953763369428,0.000374011824885405,5.01561150601209e-05,0.999680462366306,0.999625988175115,0.99994984388494,0.997462544858798,0.991588668999667,0.99437002769517,1.27518677812389,0.957052862583623,1.62513408521817,1.4837887644888,1.1503975056827,1.86066583966091,0.19953868459187,0,0.487614401419868
"70 to 79yo","ceasefire","months 4 to 6","hepatitis E",0,0,0,0.0322630210634641,0,0.472402107315964,0.0323535172913694,0,0.473727172587518,"infections - epidemic",14216,15890,30106,0,1.08073799242676e-06,1.08073799242676e-06,1,0.999998919262008,0.999998919262008,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0.00428752992237701,0,0.0627789371158685,0.00429955623833307,0,0.0629550290258515
"70 to 79yo","ceasefire","months 4 to 6","neonatal",0,0,0,0,0,0,0,0,0,"MNH",14216,15890,30106,0,0,0,1,1,1,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0,0,0,0,0,0
"70 to 79yo","ceasefire","months 4 to 6","polio - wildtype",0,0,0,10.427659464477,0,171.824326440215,10.4569085495382,0,172.306285441345,"infections - epidemic",14216,15890,30106,0,0.000349302928984256,0.000349302928984256,1,0.999650697071016,0.999650697071016,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,1.38576303460103,0,22.834251620626,1.38965003350157,0,22.8983006021099
"70 to 79yo","ceasefire","months 4 to 6","meningococcal meningitis",0,0,0,0.411665306263333,0,4.91220226005989,0.412820007718693,0,4.92598075198626,"infections - epidemic",14216,15890,30106,0,1.37898535840032e-05,1.37898535840032e-05,1,0.999986210146416,0.999986210146416,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0.0547074409162297,0,0.652797335170366,0.0548608926661923,0,0.654628400410764
"70 to 79yo","ceasefire","months 4 to 6","typhoid fever",0,0,0,0.00395536489878014,0,0.0487123724523913,0.00396645950776373,0,0.0488490083226214,"infections - epidemic",14216,15890,30106,0,1.32495748355809e-07,1.32495748355809e-07,1,0.999999867504252,0.999999867504252,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0.000525640339882626,0,0.00647353371120344,0.000527114735845132,0,0.00649169166302478
"70 to 79yo","ceasefire","months 4 to 6","ischaemic heart disease",115.526111945546,104.992907471837,126.129138797395,273.847042717638,259.449175243763,288.929106373123,159.64610794646,139.480283784801,181.17421904606,"NCDs",14216,15890,30106,0.00384707367302199,0.00917325450076397,0.00533282402178968,0.996152926326978,0.990826745499236,0.99466717597821,0.997462544858798,0.991588668999667,0.99437002769517,15.3526125407805,13.9528233124033,16.7616806750276,36.3923572903083,34.4789813702038,38.3966580991782,21.2158515306124,18.5359544951666,24.0767869752574
"70 to 79yo","ceasefire","months 4 to 6","measles",0,0,0,3.00331836146589,0,41.5334194750313,3.01174252553833,0,41.649918726205,"infections - epidemic",14216,15890,30106,0,0.000100604349797383,0.000100604349797383,1,0.999899395650203,0.999899395650203,0.997462544858798,0.991588668999667,0.99437002769517,0,0,0,0.399120011603362,0,5.51950105439731,0.400239524108423,0,5.53498299033751
"70 to 79yo","ceasefire","months 4 to 6","pneumococcal disease",5.9544750842459,4.81347863674708,7.34583962747343,51.5608850206009,3.09574775817027,183.746141571289,45.769496908592,-2.66079421152555,178.287053471195,"infections - endemic",14216,15890,30106,0.000198286811072334,0.00172717264311044,0.00152888583203811,0.999801713188928,0.99827282735689,0.998471114167962,0.997462544858798,0.991588668999667,0.99437002769517,0.791308106129708,0.639677655889045,0.976210725766219,6.85208111525593,0.411403232176468,24.4185774964633,6.08244612746319,-0.353600946940536,23.693102856875
